ProdutoID;Nome;Descrição;Preço;Estoque;CategoriaID;FornecedorID
9565;Produto 9565;Descrição do Produto 9565;452.66;249;7;2
9566;Produto 9566;Descrição do Produto 9566;261.62;422;6;1
9567;Produto 9567;Descrição do Produto 9567;473.75;490;4;3
9568;Produto 9568;Descrição do Produto 9568;128.73;287;1;3
9569;Produto 9569;Descrição do Produto 9569;926.92;21;2;1
9570;Produto 9570;Descrição do Produto 9570;82.99;353;2;3
9571;Produto 9571;Descrição do Produto 9571;376.49;59;10;2
9572;Produto 9572;Descrição do Produto 9572;715.75;241;2;5
9573;Produto 9573;Descrição do Produto 9573;780.45;291;1;5
9574;Produto 9574;Descrição do Produto 9574;564.73;323;6;3
9575;Produto 9575;Descrição do Produto 9575;488.87;228;2;4
9576;Produto 9576;Descrição do Produto 9576;934.79;410;6;4
9577;Produto 9577;Descrição do Produto 9577;207.58;497;2;2
9578;Produto 9578;Descrição do Produto 9578;111.69;414;4;4
9579;Produto 9579;Descrição do Produto 9579;195.56;33;4;1
9580;Produto 9580;Descrição do Produto 9580;28.66;454;6;3
9581;Produto 9581;Descrição do Produto 9581;655.12;89;9;3
9582;Produto 9582;Descrição do Produto 9582;448.83;311;2;1
9583;Produto 9583;Descrição do Produto 9583;928.66;444;1;1
9584;Produto 9584;Descrição do Produto 9584;573.78;3;7;5
9585;Produto 9585;Descrição do Produto 9585;668.85;395;1;3
9586;Produto 9586;Descrição do Produto 9586;161.09;331;6;1
9587;Produto 9587;Descrição do Produto 9587;140.54;461;10;3
9588;Produto 9588;Descrição do Produto 9588;969.55;468;9;3
9589;Produto 9589;Descrição do Produto 9589;669.67;250;6;3
9590;Produto 9590;Descrição do Produto 9590;605.3;103;9;3
9591;Produto 9591;Descrição do Produto 9591;288.7;388;2;2
9592;Produto 9592;Descrição do Produto 9592;267.41;468;5;4
9593;Produto 9593;Descrição do Produto 9593;825.77;21;9;1
9594;Produto 9594;Descrição do Produto 9594;915.88;295;8;1
9595;Produto 9595;Descrição do Produto 9595;468.9;424;6;1
9596;Produto 9596;Descrição do Produto 9596;246.39;459;4;3
9597;Produto 9597;Descrição do Produto 9597;647.24;105;4;3
9598;Produto 9598;Descrição do Produto 9598;556.01;102;8;3
9599;Produto 9599;Descrição do Produto 9599;234.73;344;3;5
9600;Produto 9600;Descrição do Produto 9600;645.53;338;7;5
9601;Produto 9601;Descrição do Produto 9601;674.7;409;5;2
9602;Produto 9602;Descrição do Produto 9602;85.51;228;9;4
9603;Produto 9603;Descrição do Produto 9603;377.86;249;8;1
9604;Produto 9604;Descrição do Produto 9604;210.19;256;1;1
9605;Produto 9605;Descrição do Produto 9605;410.92;40;3;5
9606;Produto 9606;Descrição do Produto 9606;898.14;471;4;1
9607;Produto 9607;Descrição do Produto 9607;56.64;450;3;1
9608;Produto 9608;Descrição do Produto 9608;697.75;137;2;1
9609;Produto 9609;Descrição do Produto 9609;556.36;92;4;5
9610;Produto 9610;Descrição do Produto 9610;376.7;164;7;2
9611;Produto 9611;Descrição do Produto 9611;603.57;175;4;3
9612;Produto 9612;Descrição do Produto 9612;702.54;250;5;4
9613;Produto 9613;Descrição do Produto 9613;365.53;239;3;3
9614;Produto 9614;Descrição do Produto 9614;392.03;465;4;1
9615;Produto 9615;Descrição do Produto 9615;610.8;26;7;4
9616;Produto 9616;Descrição do Produto 9616;179.27;349;10;3
9617;Produto 9617;Descrição do Produto 9617;906.47;476;7;4
9618;Produto 9618;Descrição do Produto 9618;267.98;215;6;4
9619;Produto 9619;Descrição do Produto 9619;933.72;394;4;3
9620;Produto 9620;Descrição do Produto 9620;330.6;32;5;4
9621;Produto 9621;Descrição do Produto 9621;758.55;427;1;4
9622;Produto 9622;Descrição do Produto 9622;315.71;76;8;3
9623;Produto 9623;Descrição do Produto 9623;764.69;182;6;2
9624;Produto 9624;Descrição do Produto 9624;486.15;180;7;5
9625;Produto 9625;Descrição do Produto 9625;448.44;392;8;2
9626;Produto 9626;Descrição do Produto 9626;35.79;93;7;2
9627;Produto 9627;Descrição do Produto 9627;916.64;356;8;4
9628;Produto 9628;Descrição do Produto 9628;94.33;186;3;1
9629;Produto 9629;Descrição do Produto 9629;169.28;447;8;5
9630;Produto 9630;Descrição do Produto 9630;702.53;426;8;4
9631;Produto 9631;Descrição do Produto 9631;868.41;437;5;2
9632;Produto 9632;Descrição do Produto 9632;751.6;491;3;4
9633;Produto 9633;Descrição do Produto 9633;605.15;139;3;5
9634;Produto 9634;Descrição do Produto 9634;19.45;277;1;5
9635;Produto 9635;Descrição do Produto 9635;175.31;82;2;1
9636;Produto 9636;Descrição do Produto 9636;344.57;119;4;5
9637;Produto 9637;Descrição do Produto 9637;752.83;324;4;3
9638;Produto 9638;Descrição do Produto 9638;932.45;49;1;1
9639;Produto 9639;Descrição do Produto 9639;633.59;43;1;1
9640;Produto 9640;Descrição do Produto 9640;604.21;422;1;4
9641;Produto 9641;Descrição do Produto 9641;74.56;298;3;3
9642;Produto 9642;Descrição do Produto 9642;275.86;234;1;5
9643;Produto 9643;Descrição do Produto 9643;929.48;118;3;1
9644;Produto 9644;Descrição do Produto 9644;336.72;345;10;2
9645;Produto 9645;Descrição do Produto 9645;26.58;440;9;3
9646;Produto 9646;Descrição do Produto 9646;471.69;418;10;5
9647;Produto 9647;Descrição do Produto 9647;47.92;262;10;3
9648;Produto 9648;Descrição do Produto 9648;590.11;486;9;3
9649;Produto 9649;Descrição do Produto 9649;153.49;120;1;5
9650;Produto 9650;Descrição do Produto 9650;869.9;273;5;2
9651;Produto 9651;Descrição do Produto 9651;744.16;471;9;5
9652;Produto 9652;Descrição do Produto 9652;649.05;69;7;5
9653;Produto 9653;Descrição do Produto 9653;883.09;473;2;2
9654;Produto 9654;Descrição do Produto 9654;554.8;409;6;4
9655;Produto 9655;Descrição do Produto 9655;406.41;230;9;4
9656;Produto 9656;Descrição do Produto 9656;515.94;97;6;1
9657;Produto 9657;Descrição do Produto 9657;565.35;248;5;2
9658;Produto 9658;Descrição do Produto 9658;858.44;379;10;5
9659;Produto 9659;Descrição do Produto 9659;800.09;464;10;1
9660;Produto 9660;Descrição do Produto 9660;575.6;155;9;5
9661;Produto 9661;Descrição do Produto 9661;981.66;12;5;4
9662;Produto 9662;Descrição do Produto 9662;708.02;279;3;5
9663;Produto 9663;Descrição do Produto 9663;108.41;327;9;5
9664;Produto 9664;Descrição do Produto 9664;228.67;453;8;5
9665;Produto 9665;Descrição do Produto 9665;607.4;198;6;4
9666;Produto 9666;Descrição do Produto 9666;436.22;73;3;5
9667;Produto 9667;Descrição do Produto 9667;173.18;421;6;2
9668;Produto 9668;Descrição do Produto 9668;828.39;341;5;2
9669;Produto 9669;Descrição do Produto 9669;29.26;435;10;1
9670;Produto 9670;Descrição do Produto 9670;333.22;340;8;2
9671;Produto 9671;Descrição do Produto 9671;567.57;206;2;1
9672;Produto 9672;Descrição do Produto 9672;998.95;360;9;1
9673;Produto 9673;Descrição do Produto 9673;871.85;246;4;3
9674;Produto 9674;Descrição do Produto 9674;176.77;105;6;5
9675;Produto 9675;Descrição do Produto 9675;298.36;10;7;2
9676;Produto 9676;Descrição do Produto 9676;721.74;147;7;2
9677;Produto 9677;Descrição do Produto 9677;989.52;405;7;3
9678;Produto 9678;Descrição do Produto 9678;881.37;324;5;5
9679;Produto 9679;Descrição do Produto 9679;709.39;160;8;1
9680;Produto 9680;Descrição do Produto 9680;635.25;381;5;1
9681;Produto 9681;Descrição do Produto 9681;993.96;333;2;1
9682;Produto 9682;Descrição do Produto 9682;23.82;36;3;2
9683;Produto 9683;Descrição do Produto 9683;40.55;306;2;1
9684;Produto 9684;Descrição do Produto 9684;105.93;407;2;2
9685;Produto 9685;Descrição do Produto 9685;162.15;255;2;5
9686;Produto 9686;Descrição do Produto 9686;788.36;106;4;2
9687;Produto 9687;Descrição do Produto 9687;503.8;138;3;4
9688;Produto 9688;Descrição do Produto 9688;31.97;272;7;2
9689;Produto 9689;Descrição do Produto 9689;696.49;177;8;1
9690;Produto 9690;Descrição do Produto 9690;112.71;129;2;1
9691;Produto 9691;Descrição do Produto 9691;980.49;219;9;5
9692;Produto 9692;Descrição do Produto 9692;153.7;87;7;5
9693;Produto 9693;Descrição do Produto 9693;960.0;487;5;4
9694;Produto 9694;Descrição do Produto 9694;579.0;79;4;5
9695;Produto 9695;Descrição do Produto 9695;553.45;350;3;5
9696;Produto 9696;Descrição do Produto 9696;654.53;390;7;4
9697;Produto 9697;Descrição do Produto 9697;985.83;311;8;2
9698;Produto 9698;Descrição do Produto 9698;581.76;378;4;3
9699;Produto 9699;Descrição do Produto 9699;896.2;440;8;1
9700;Produto 9700;Descrição do Produto 9700;808.84;493;10;1
9701;Produto 9701;Descrição do Produto 9701;23.78;135;10;2
9702;Produto 9702;Descrição do Produto 9702;389.31;292;7;2
9703;Produto 9703;Descrição do Produto 9703;911.67;87;5;5
9704;Produto 9704;Descrição do Produto 9704;688.38;300;6;3
9705;Produto 9705;Descrição do Produto 9705;470.06;270;5;5
9706;Produto 9706;Descrição do Produto 9706;943.29;185;9;5
9707;Produto 9707;Descrição do Produto 9707;47.02;416;2;2
9708;Produto 9708;Descrição do Produto 9708;881.52;38;1;4
9709;Produto 9709;Descrição do Produto 9709;66.81;462;6;3
9710;Produto 9710;Descrição do Produto 9710;702.25;460;1;5
9711;Produto 9711;Descrição do Produto 9711;165.34;262;7;3
9712;Produto 9712;Descrição do Produto 9712;393.07;70;6;4
9713;Produto 9713;Descrição do Produto 9713;612.13;235;10;4
9714;Produto 9714;Descrição do Produto 9714;342.93;456;7;3
9715;Produto 9715;Descrição do Produto 9715;705.39;232;8;3
9716;Produto 9716;Descrição do Produto 9716;507.55;448;9;5
9717;Produto 9717;Descrição do Produto 9717;835.99;122;3;5
9718;Produto 9718;Descrição do Produto 9718;920.81;71;5;4
9719;Produto 9719;Descrição do Produto 9719;572.66;371;9;1
9720;Produto 9720;Descrição do Produto 9720;397.91;26;1;3
9721;Produto 9721;Descrição do Produto 9721;736.78;213;1;5
9722;Produto 9722;Descrição do Produto 9722;410.04;222;2;1
9723;Produto 9723;Descrição do Produto 9723;946.67;379;2;3
9724;Produto 9724;Descrição do Produto 9724;369.52;370;3;2
9725;Produto 9725;Descrição do Produto 9725;349.25;133;8;3
9726;Produto 9726;Descrição do Produto 9726;752.94;299;5;5
9727;Produto 9727;Descrição do Produto 9727;391.66;378;6;1
9728;Produto 9728;Descrição do Produto 9728;712.25;431;9;3
9729;Produto 9729;Descrição do Produto 9729;967.28;413;9;5
9730;Produto 9730;Descrição do Produto 9730;443.63;400;7;3
9731;Produto 9731;Descrição do Produto 9731;17.94;245;1;4
9732;Produto 9732;Descrição do Produto 9732;605.8;317;9;4
9733;Produto 9733;Descrição do Produto 9733;117.14;378;5;3
9734;Produto 9734;Descrição do Produto 9734;304.82;206;6;1
9735;Produto 9735;Descrição do Produto 9735;125.11;18;5;5
9736;Produto 9736;Descrição do Produto 9736;192.0;85;1;1
9737;Produto 9737;Descrição do Produto 9737;282.17;101;8;5
9738;Produto 9738;Descrição do Produto 9738;17.03;306;4;3
9739;Produto 9739;Descrição do Produto 9739;849.27;448;6;1
9740;Produto 9740;Descrição do Produto 9740;276.75;29;9;3
9741;Produto 9741;Descrição do Produto 9741;601.29;408;6;4
9742;Produto 9742;Descrição do Produto 9742;678.2;391;10;2
9743;Produto 9743;Descrição do Produto 9743;414.38;328;10;5
9744;Produto 9744;Descrição do Produto 9744;291.73;477;4;3
9745;Produto 9745;Descrição do Produto 9745;38.26;491;2;2
9746;Produto 9746;Descrição do Produto 9746;379.22;281;1;1
9747;Produto 9747;Descrição do Produto 9747;660.07;490;2;1
9748;Produto 9748;Descrição do Produto 9748;239.16;420;9;5
9749;Produto 9749;Descrição do Produto 9749;580.13;151;9;5
9750;Produto 9750;Descrição do Produto 9750;485.28;266;9;4
9751;Produto 9751;Descrição do Produto 9751;974.83;229;10;5
9752;Produto 9752;Descrição do Produto 9752;453.11;193;1;3
9753;Produto 9753;Descrição do Produto 9753;178.93;141;10;1
9754;Produto 9754;Descrição do Produto 9754;370.57;12;1;1
9755;Produto 9755;Descrição do Produto 9755;166.99;295;5;5
9756;Produto 9756;Descrição do Produto 9756;65.17;449;6;3
9757;Produto 9757;Descrição do Produto 9757;172.87;88;5;1
9758;Produto 9758;Descrição do Produto 9758;793.83;68;6;3
9759;Produto 9759;Descrição do Produto 9759;12.68;217;8;1
9760;Produto 9760;Descrição do Produto 9760;492.98;358;6;4
9761;Produto 9761;Descrição do Produto 9761;598.99;315;5;1
9762;Produto 9762;Descrição do Produto 9762;932.05;77;10;5
9763;Produto 9763;Descrição do Produto 9763;926.63;305;8;3
9764;Produto 9764;Descrição do Produto 9764;581.18;447;7;2
9765;Produto 9765;Descrição do Produto 9765;33.22;397;1;5
9766;Produto 9766;Descrição do Produto 9766;961.15;334;4;2
9767;Produto 9767;Descrição do Produto 9767;679.51;350;6;4
9768;Produto 9768;Descrição do Produto 9768;690.21;436;8;5
9769;Produto 9769;Descrição do Produto 9769;885.9;183;3;3
9770;Produto 9770;Descrição do Produto 9770;231.85;448;8;1
9771;Produto 9771;Descrição do Produto 9771;260.49;16;6;5
9772;Produto 9772;Descrição do Produto 9772;682.9;299;8;3
9773;Produto 9773;Descrição do Produto 9773;270.03;439;6;2
9774;Produto 9774;Descrição do Produto 9774;602.18;175;4;2
9775;Produto 9775;Descrição do Produto 9775;28.53;226;5;3
9776;Produto 9776;Descrição do Produto 9776;975.05;424;5;4
9777;Produto 9777;Descrição do Produto 9777;37.71;495;10;4
9778;Produto 9778;Descrição do Produto 9778;383.73;124;4;4
9779;Produto 9779;Descrição do Produto 9779;110.05;296;6;5
9780;Produto 9780;Descrição do Produto 9780;461.65;227;1;4
9781;Produto 9781;Descrição do Produto 9781;173.67;14;6;4
9782;Produto 9782;Descrição do Produto 9782;697.06;294;8;2
9783;Produto 9783;Descrição do Produto 9783;83.79;468;3;1
9784;Produto 9784;Descrição do Produto 9784;948.26;123;2;3
9785;Produto 9785;Descrição do Produto 9785;688.45;305;5;5
9786;Produto 9786;Descrição do Produto 9786;827.16;395;1;1
9787;Produto 9787;Descrição do Produto 9787;386.32;31;4;4
9788;Produto 9788;Descrição do Produto 9788;81.16;237;7;4
9789;Produto 9789;Descrição do Produto 9789;673.45;164;7;2
9790;Produto 9790;Descrição do Produto 9790;706.21;22;6;3
9791;Produto 9791;Descrição do Produto 9791;934.44;451;3;1
9792;Produto 9792;Descrição do Produto 9792;65.07;258;4;5
9793;Produto 9793;Descrição do Produto 9793;804.14;372;7;1
9794;Produto 9794;Descrição do Produto 9794;249.53;304;3;3
9795;Produto 9795;Descrição do Produto 9795;653.77;453;5;5
9796;Produto 9796;Descrição do Produto 9796;768.78;297;2;1
9797;Produto 9797;Descrição do Produto 9797;895.89;300;7;1
9798;Produto 9798;Descrição do Produto 9798;731.18;127;7;5
9799;Produto 9799;Descrição do Produto 9799;408.55;416;9;5
9800;Produto 9800;Descrição do Produto 9800;446.79;54;8;3
9801;Produto 9801;Descrição do Produto 9801;68.4;418;1;2
9802;Produto 9802;Descrição do Produto 9802;487.63;127;9;5
9803;Produto 9803;Descrição do Produto 9803;187.22;73;4;4
9804;Produto 9804;Descrição do Produto 9804;21.37;494;3;2
9805;Produto 9805;Descrição do Produto 9805;781.13;110;3;4
9806;Produto 9806;Descrição do Produto 9806;450.87;139;9;3
9807;Produto 9807;Descrição do Produto 9807;536.29;86;4;5
9808;Produto 9808;Descrição do Produto 9808;723.7;326;6;1
9809;Produto 9809;Descrição do Produto 9809;272.63;37;7;4
9810;Produto 9810;Descrição do Produto 9810;265.18;439;7;3
9811;Produto 9811;Descrição do Produto 9811;458.56;57;9;4
9812;Produto 9812;Descrição do Produto 9812;618.55;464;1;5
9813;Produto 9813;Descrição do Produto 9813;813.91;97;8;4
9814;Produto 9814;Descrição do Produto 9814;500.65;114;7;1
9815;Produto 9815;Descrição do Produto 9815;808.11;325;3;2
9816;Produto 9816;Descrição do Produto 9816;945.42;446;2;1
9817;Produto 9817;Descrição do Produto 9817;464.82;182;4;2
9818;Produto 9818;Descrição do Produto 9818;450.95;110;10;2
9819;Produto 9819;Descrição do Produto 9819;390.51;186;3;4
9820;Produto 9820;Descrição do Produto 9820;730.35;237;10;3
9821;Produto 9821;Descrição do Produto 9821;749.45;152;7;1
9822;Produto 9822;Descrição do Produto 9822;194.91;29;7;1
9823;Produto 9823;Descrição do Produto 9823;128.96;6;5;4
9824;Produto 9824;Descrição do Produto 9824;642.52;327;7;5
9825;Produto 9825;Descrição do Produto 9825;225.09;191;3;1
9826;Produto 9826;Descrição do Produto 9826;890.26;422;5;4
9827;Produto 9827;Descrição do Produto 9827;102.73;211;9;3
9828;Produto 9828;Descrição do Produto 9828;554.86;278;4;4
9829;Produto 9829;Descrição do Produto 9829;636.53;184;10;4
9830;Produto 9830;Descrição do Produto 9830;741.94;74;9;4
9831;Produto 9831;Descrição do Produto 9831;806.06;452;2;3
9832;Produto 9832;Descrição do Produto 9832;999.39;463;1;1
9833;Produto 9833;Descrição do Produto 9833;814.92;198;2;3
9834;Produto 9834;Descrição do Produto 9834;968.5;347;9;1
9835;Produto 9835;Descrição do Produto 9835;754.46;383;3;3
9836;Produto 9836;Descrição do Produto 9836;749.62;395;5;4
9837;Produto 9837;Descrição do Produto 9837;982.56;40;2;3
9838;Produto 9838;Descrição do Produto 9838;394.0;464;6;2
9839;Produto 9839;Descrição do Produto 9839;748.59;59;1;2
9840;Produto 9840;Descrição do Produto 9840;436.72;215;4;2
9841;Produto 9841;Descrição do Produto 9841;138.64;252;2;5
9842;Produto 9842;Descrição do Produto 9842;119.52;275;10;2
9843;Produto 9843;Descrição do Produto 9843;284.17;267;7;4
9844;Produto 9844;Descrição do Produto 9844;890.22;182;4;4
9845;Produto 9845;Descrição do Produto 9845;235.95;435;9;2
9846;Produto 9846;Descrição do Produto 9846;417.24;468;7;2
9847;Produto 9847;Descrição do Produto 9847;173.81;111;8;1
9848;Produto 9848;Descrição do Produto 9848;972.4;91;6;4
9849;Produto 9849;Descrição do Produto 9849;408.39;156;7;2
9850;Produto 9850;Descrição do Produto 9850;921.12;498;5;4
9851;Produto 9851;Descrição do Produto 9851;896.75;233;3;3
9852;Produto 9852;Descrição do Produto 9852;513.97;34;1;4
9853;Produto 9853;Descrição do Produto 9853;752.48;376;2;2
9854;Produto 9854;Descrição do Produto 9854;799.85;341;9;3
9855;Produto 9855;Descrição do Produto 9855;120.81;173;9;3
9856;Produto 9856;Descrição do Produto 9856;125.14;264;1;2
9857;Produto 9857;Descrição do Produto 9857;167.8;77;8;4
9858;Produto 9858;Descrição do Produto 9858;651.49;167;2;5
9859;Produto 9859;Descrição do Produto 9859;771.99;131;5;3
9860;Produto 9860;Descrição do Produto 9860;781.0;133;1;1
9861;Produto 9861;Descrição do Produto 9861;700.76;120;7;3
9862;Produto 9862;Descrição do Produto 9862;897.62;177;4;3
9863;Produto 9863;Descrição do Produto 9863;179.2;250;8;4
9864;Produto 9864;Descrição do Produto 9864;767.38;8;2;1
9865;Produto 9865;Descrição do Produto 9865;29.57;428;3;3
9866;Produto 9866;Descrição do Produto 9866;582.51;491;5;1
9867;Produto 9867;Descrição do Produto 9867;481.57;409;6;3
9868;Produto 9868;Descrição do Produto 9868;18.96;236;6;5
9869;Produto 9869;Descrição do Produto 9869;859.61;22;2;2
9870;Produto 9870;Descrição do Produto 9870;425.96;102;1;3
